Protein	Accession,,Strain,,Type,,Size,,G+C content
A0A023SJ65	N/A,,N/A,,N/A,,N/A,,N/A
A0A060GPS0	N/A,,N/A,,N/A,,N/A,,N/A
A0A072ZCT2	N/A,,N/A,,N/A,,N/A,,N/A
A0A075N841	N/A,,N/A,,N/A,,N/A,,N/A
A0A075SC62	N/A,,N/A,,N/A,,N/A,,N/A
A0A075SF24	N/A,,N/A,,N/A,,N/A,,N/A
A0A075SGG6	N/A,,N/A,,N/A,,N/A,,N/A
A0A075SSZ7	N/A,,N/A,,N/A,,N/A,,N/A
A0A075ST50	N/A,,N/A,,N/A,,N/A,,N/A
A0A081LXU2	N/A,,N/A,,N/A,,N/A,,N/A
A0A081M4L4	N/A,,N/A,,N/A,,N/A,,N/A
A0A086IK37	N/A,,N/A,,N/A,,N/A,,N/A
A0A098CEL8	N/A,,N/A,,N/A,,N/A,,N/A
A0A0A7M2I7	N/A,,N/A,,N/A,,N/A,,N/A
A0A0C4L5N0	NC_012731,,<i>Klebsiella pneumoniae</i> NTUH-K2044,,   Genome, Circular,,   5248520 bp,, 57.68 % 
A0A0C7KCY5	N/A,,N/A,,N/A,,N/A,,N/A
A0A0C7KG64	N/A,,N/A,,N/A,,N/A,,N/A
A0A0C7KIT7	N/A,,N/A,,N/A,,N/A,,N/A
A0A0C7KJ69	N/A,,N/A,,N/A,,N/A,,N/A
A0A0E0U8I2	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0U8Q3	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0U955	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0U9B5	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0U9V4	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0U9W8	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UA00	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UA10	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UA27	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UA41	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UAL9	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UAM6	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UAS4	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UB30	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UB34	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UB51	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UBA4	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UBD5	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UBD6	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UBH9	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UBL6	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UBP0	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UBU7	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UBV5	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UBX6	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
A0A0E0UC24	NC_017322,,<i>Sinorhizobium meliloti</i> BL225C,,   Genome, Circular,,   3671982 bp,, 62.79 % 
